IMAGE_FILE,DESCRIPTION,AUTHOR
42797-1shephe2.jpg,"The Chapel of Our Lady of the Rosary was destroyed by fire in 1867. The restored chapel was reopened only in 1959. In the new carved ceiling of the nave, three oval paintings by Veronese, which were once in the deconsecrated church of the Umilt&#224; on the Zattere, were inset: the Adoration of the Shepherds, the Assumption, and the Annunciation. They are works of very high chromatic quality and great inventiveness of composition, and can be considered to be on the same level as the scenes he painted for th","VERONESE, Paolo"
33483-01histor.jpg,"Catalogue number: Bredius 460.This painting is probably the pendant of the Martyrdom of St Stephen (now in Lyon). There are several suggestions regarding the subject of this painting, e.g. the Oath of the Horatii, however, none of them is convincing",REMBRANDT Harmenszoon van Rijn
39698-05sacre.jpg,"Sacred and Profane Love, [PAINTER]'s masterpiece, was painted when he was about twenty-five to celebrate the marriage of the Venetian Nicol&#242; Aurelio (coat of arms on the sarcophagus) and Laura Bagarotto in 1514. The bride dressed in white sitting beside Cupid is assisted by Venus in person. The figure with the vase of jewels symbolizes `fleeting happiness on earth' and the one bearing the burning flame of God's love symbolizes `eternal happiness in heaven'. The title is the result of a late 18th-century i",TIZIANO Vecellio
17017-nuenen37.jpg,"Catalogue numbers: F 82, JH 764.In Nuenen van Gogh was able to paint and draw more from the figure; the rural labourers of Brabant were often unemployed and, because they needed money, they agreed to pose for the painter. The most important work of this period in Nuenen was a multi-figure composition of peasants at home eating their meal - The Potato Eaters. The present picture shows the final version of the composition. [PAINTER] considered it his most successful painting, and it was the only one of his pai","GOGH, Vincent van"
10078-06altar.jpg,"This altarpiece was produced for the Kassel court, but it cannot be said with certainty whether it was indeed commissioned by Landgrave Wilhelm II of Hesse, an ally of the Emperor Maximilian and for a time one of the most powerful princes of the Holy Roman Empire.On the central panel we see the risen Christ, with the flag of victory on a glass staff in his left hand. His right hand is raised in a gesture of victory. On the side panels are two auxiliary saints, or Holy Helpers: St Barbara, patroness of the d","CRANACH, Lucas the Elder"
16076-joachi4.jpg,"In the open countryside, Joachim has sunk to the ground and catches sight of an angel, who indicates to him that his sacrifice has been accepted. Colour is used to establish a connection between these two figures, illustrating the miraculous nature of events. As so often, [PAINTER] also employs a figure here who comments on the action &#151; the praying shepherd. In his colorings, he is closer to the rocks and the animals. He too recognizes the hand of benediction in the sky",GIOTTO di Bondone
15983-40allego.jpg,"In a well-fortified castle, Chastity rules: only angels can enter here. In order to reach her, a long path must be followed. The representatives of the three divisions of the Franciscan order (a lay brother, a Franciscan and aClare) have climbed the hill. They too, as the middle scene shows, will be washed and dressed by angels. On the other side the extremely vivid and bizarre figures of demons are being cast into the abyss. They are Unchasteness (Immunditia) with the boar's head, Burning Desire (Ardor) wi",GIOTTO di Bondone
16396-joachi1.jpg,The picture shows the fresco before the restoration completed in 2002,GIOTTO di Bondone
39453-0gonzaga.jpg,"This painting was commissioned from [PAINTER] by Guglielmo Gonzaga for the newly constructed rooms in the Palazzo Ducale in Mantua. Guglielmo commissioned four paintings in 1574, and another four in 1579. The Capture of Parma belongs to the second group. These paintings, executed with significant contributions from the workshop, are now in the Alte Pinakothek, Munich. They were dedicated to the military exploits of the Gonzaga",TINTORETTO
35396-05resur2.jpg,"The paintings on the reverse of the wings can be seen when the triptych is closed. They depict two angels, strongly reminiscent of classical statues, in light-brown grisaille","RUBENS, Peter Paul"
35519-50mythol.jpg,The landscape and the animals were painted by Jan Wildens.,"RUBENS, Peter Paul"
39482-7danae.jpg,Dana&#235; is frequently represented in Renaissance and Baroque painting. You can view other depictions of Dana&#235; in the Web Gallery of Art.,TINTORETTO
18418-2006grec.jpg,"St Ildefonso (c. 606-667) was a Spanish prelate, born in Toledo, abbot of its Benedictine monastery at nearby Agli, appointed archbishop of Toledo in 657. Among his numerous theological writings was a defence of the 'perpetual virginity' of the Virgin Mary. His vision of the Virgin is represented in Spanish painting. It is related that he saw the Virgin with attendant angles seated on his episcopal throne in the cathedral. As he approached she threw over him a chasuble of heavenly origin.[PAINTER] represent ","GRECO, El"
33611-16group.jpg,"Catalogue number: Bredius 417.This family portrait is one of the last pictures painted by [PAINTER]. It is undated but must have been made in the last years of his life. It is in his very bold late manner; the paint applied in broad strokes, the surface texture built up with both the brush and palette knife. However, in the faces there is a more careful build-up of layers of paint in which [PAINTER] used small brushes to describe the details of the features. There is, as in many of the late works, a concent",REMBRANDT Harmenszoon van Rijn
33453-17oldtes.jpg,"Catalogue number: Bredius 516.The subject is taken from the Apocryphal History of Susanna. Two Jewish Elders, hidden in the garden, threaten Susanna that they will publicly accuse her of committing adultery with a young man unless she gives herself to them. She is eventually exonerated by the wise judge, Daniel, and the Elders are punished.The subject, like that of Bathsheba, clearly had a considerable fascination for [PAINTER] and is evidence (of which there is plenty more elsewhere in his work) that he wa",REMBRANDT Harmenszoon van Rijn
17067-paris17.jpg,"Catalogue numbers: F 355, JH 1266","GOGH, Vincent van"
16388-chris16.jpg,The picture shows the fresco before the restoration completed in 2002,GIOTTO di Bondone
39619-1resurr3.jpg,"The panel showing St Sebastian (bottom right panel of the polyptych of the Resurrection) was finished by 1520. Jacopo Tebaldi, the representative of the Duke of Ferrara, was so impressed by the painting when he saw it in [PAINTER]'s workshop that he urged his master buy it. Tebaldi offered to pay [PAINTER] 60 ducats for this single panel - Averoldi was paying him only 200 ducats for the entire altarpiece. In the end, however, the Duke of Ferrara shied away from making the purchase, probably afraid of annoying the",TIZIANO Vecellio
17226-copies18.jpg,"Catalogue numbers: F 667, JH 1884.Van Gogh entered the Saint-Paul-de-Mausole asylum at Saint-Rémy in May 1889 as a third-class voluntary patient. In the first weeks of his treatment he did not leave the area of the asylum and he only started to paint outside the walls in June 1889. During the rest of the summer the worsening of his condition did not make it possible for him to work outside, thus in July and August he painted mostly portraits and he copied pictures of his favourite artists, Millet and Delacr","GOGH, Vincent van"
42913-3landsc1.jpg,"This landscape in the Stanza di Bacco is one of the illusionistic landscapes with villas and antique ruins, painted by Veronese in the Villa Barbaro","VERONESE, Paolo"
