IMAGE_FILE,DESCRIPTION,AUTHOR,comment_length
17242-auvers02.jpg,"Catalogue numbers: F 751, JH 1992","GOGH, Vincent van",33
41502-2scene08.jpg,"The last lunette, on the end wall of the loggia, or directly opposite to the bakery and butcher shop, depicts a shop of a grocer, or sausage dealer. A clerk holding a hand scale stands behind a counter, and next to him a customer is pointing at the contents of a large bowl. Another customer stands at the left edge of the picture","UNKNOWN MASTER, Italian",330
41545-yscene.jpg,"This painting shows a curious scene with animals and other fantastical beasts making music, conversing, or attacking each other from flying baskets, as well as a dancing skeleton, and two figures passing a bowl.The painting is inscribed and dated lower right on the skeleton's flag (strengthened): OPERA / NOVA / CURIOSA / 1695.The still unidentified master of the painting, a follower of the Brescian painter Faustino Bocchi, is called The Master of the Fertility of the Egg after a painting now in the Milwauke","UNKNOWN MASTER, Italian",639
35529-01allego.jpg,"Rubens painted this moral and political allegory for the Guild of St George, the Antwerp archers' company, in the period of the Eighty Years' War (1568-1648).Rubens, who painted numerous allegories of this sort, shows the victor as a hero in antique armour, bloody sword in hand, seated as if enthroned upon the vanquished figures of Rebellion, symbolised by the torch, and Discord, from whose curls a snake emerges. The goddess of victory crowns him with a wreath of oak leaves. On the right, above the bound fi","RUBENS, Peter Paul",831
18350-1501grec.jpg,"There are many versions of The Agony in the Garden painted by [PAINTER] and his workshop, it was one of his most successful inventions. He painted the subject both as a horizontal and as a vertical composition. The version in Andújar is probably the prime version of the vertical type. There are other vertical versions in Cuenca, Spain, in Budapest and in Buenos Aires.","GRECO, El",369
35647-11sketc1.jpg,"Rubens is famous for his fat ladies, and these ample bodies are vibrantly expressive. What Rubens the antiquarian painted in this rapid and skillful oil sketch was his interpretation of an ancient relief","RUBENS, Peter Paul",203
41413-19panel.jpg,"Behind the grief-stricken foreground figures of the Virgin, Mary Magdalen and St John the Evangelist, there unidentified saints (with the exception of St Catherine of Alexandria at the left) who were not present at the crucifixion, they play a symbolic or intercessory role in the painting.The panel was formerly attributed to Giottino, but it has been identified as the work of an anonymous artist who painted the Madonna della Misericordia in the Galleria dell'Accademia in Florence. The artist, referred to as","UNKNOWN MASTER, Italian",719
39788-13romano.jpg,"Born in Rome, the son of one Pietro Pippi, and later named for his birthplace, Raphael's pupil Giulio Romano settled in Mantua in 1524, and assumed an important and versatile role there. Besides building and decorating the Palazzo del Tè, he constructed roads and fortresses, created theatrical sets and decorations for festivities, and designed carnival costumes and table silver. In [PAINTER]'s portrait he is presenting himself as an architect, holding the very innovative ground plan for a centrally planned chu",TIZIANO Vecellio,564
38927-07zephyr.jpg,"As an allegory of Spring, this picture brings together the god of the spring winds, Zephyr, and the goddess of all that blooms, Flora. Accompanied by several putti, they hover on a cloud in the sky, while on the lower edge of the picture, the god of love, Amor, seems to be showing them the way. The brilliant colouring of the robes, the successful modelling of the bodies and the dynamic depiction of the multicoloured cloud formations, full of contrasts, make the picture one of [PAINTER]'s masterpieces","TIEPOLO, Giovanni Battista",503
18374-1701gred.jpg,"In this painting the painter created a symbol of Jesus as God the redeemer of humankind. He does not show the pain and suffering experienced by Christ as a man, but rather a much more spiritualised iconography. Christ is the Son of God with the symbols of His sacrifice","GRECO, El",269
39802-01popeju.jpg,"This painting is a copy of Raphael's portrait of Julius II. It is quite likely that [PAINTER] was commissioned to copy this portrait by the della Rovere family in Urbino, as the pope was one of their forebears. So far it is not certain which of the numerous versions and copies of Raphael's portrait that already existed during the Renaissance was used as a model by [PAINTER]",TIZIANO Vecellio,370
39684-09grima.jpg,"The Sala delle Quattro Porte (Room of the Four Doors) served as the ante-chamber to the Sala del Senato (Senate Hall) and the Sala della Signoria (Hall of the Signory). The room was designed by Antonio da Ponte. The ceiling, designed by Palladio, is embellished with stuccoes and frescoes, while the walls are adorned with celebratory works that include the votive painting of Doge Antonio Grimani begun by [PAINTER] and finished by his nephew Marco Vecellio",TIZIANO Vecellio,455
41590-05adorat.jpg,"This beautiful relief is in the lunette over the main portal of the Scuola Grande di San Marco. It shows the goldsmith Geoffredo da Brazzo, who was head of the scuola, praying to the patron saint alongside nine members of the brotherhood. The anonymous sculptor of this tympanum gave each of the brothers individual features and gestures. The only bare-headed figure is Geoffredo da Brazzo, who is leaning forward to brush his lips against the saint's left hand. His own expressive hands and profiled bald head c","UNKNOWN MASTER, Italian",546
18373-1701grec.jpg,"The series of apostles (apostolados) enabled a direct emotional appeal to Catholic believers. [PAINTER] portrayed the apostles with a powerfully expressive body language. This St Luke is from a cycle for the Toledo Cathedral.[PAINTER] included St Luke in several of his apostolados, although Luke was not actually one of the twelve apostles. Here the artist provided the Western version of a subject he depicted in quite different terms during his period as an icon painter","GRECO, El",471
18218-0311grec.jpg,"This painting is the finest of [PAINTER] Italian Annunciations, and in the clarity of its design, the elegance of its poses and proportions and the harmonious relationship of its figures and setting is perhaps his most fully resolved picture in the Italian manner","GRECO, El",264
39748-13blindf.jpg,"In old inventories, the figures in this painting are identified as either the Three Graces or Venus and two nymphs. In fact, the work depicts Venus blindfolding Cupid, the little god of love, and two nymphs who bring Cupid s bow and arrows. The painting evokes Cupid's blind power as his mother, the cosmic divinity, blindfolds him. His brother is intent on observing the large number of arrows or fatal darts of love (a metaphor for amorous glances) the nymph is carrying.This entire painting is covered by a un",TIZIANO Vecellio,1419
39689-10pieta.jpg,"In the second half of the 16th century [PAINTER] was continually overburdened with commissions for work - from Charles V and Philip II, from the Republic and from many churches. Overcoming the crisis of Mannerism shortly before his stay in Rome at the Papal court (1545/6), [PAINTER]'s work now took on a new incomparable coherence of vision and creative force. We witness the triumph of colour and light over the Renaissance notions of sculptural form. In his later works [PAINTER]'s handling of colour is suffused with ",TIZIANO Vecellio,1501
35502-31mythol.jpg,"Painted by [PAINTER] when he was still young, the painting shows to the full the impetuosity of his talent. The whirlwind composition is typically Baroque, while the horse charging headlong into the fight was an image perfectly suited to this artist's passionate temperament.[PAINTER] took the subject of The Battle of the Amazons from Classical Antiquity; it represents the battle between Theseus's Athenians and the women-warriors of Telestris. A battle of this kind is briefly mentioned by Herodotus (4.110). The su","RUBENS, Peter Paul",966
